problem_id,time_single_obj,time_comp_epsilon,time_multi_obj,total_time
0,0.4559020550077548,0.00035291600215714425,0.6800193090020912,1.1362742800120031
1,1.1006748939980753,0.0003767610032809898,37.627325983004994,38.72837763800635
2,2.044981008002651,0.0004539660003501922,52.970590211989474,55.016025185992476
3,23.430797159002395,0.00047655800881329924,298.11505399498856,321.54632771199977
4,0.0,0.0,0.0,1200.0
5,0.0,0.0,0.0,1200.0
6,0.0,0.0,0.0,1200.0
7,0.0,0.0,0.0,1200.0
8,0.0,0.0,0.0,1200.0
